scenario_id,protocol,run_number,start_time,end_time,duration_s,messages_sent,messages_received,messages_failed,success_rate,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_msg_s,avg_cpu_percent_process,max_cpu_percent_process,avg_memory_rss_mb,max_memory_rss_mb,total_net_bytes_sent,total_net_bytes_recv
S1_HTTP,http,1,1774289704.117694,1774289704.5787144,0.46102046966552734,20,20,0,100.0,2.4143457412719727,2.1538734436035156,4.515886306762695,43.38202165840944,2.5,7.5,35.430989583333336,35.546875,54,2675
S1_HTTP,http,2,1774289704.7705832,1774289705.2374296,0.4668464660644531,20,20,0,100.0,2.818942070007324,2.1255016326904297,12.664318084716797,42.840637026989484,10.033333333333333,22.6,35.576822916666664,35.59375,4194,12719
S1_HTTP,http,3,1774289705.4005365,1774289705.8668952,0.46635866165161133,20,20,0,100.0,2.8189897537231445,2.122640609741211,13.096809387207031,42.885447713504256,5.0,15.0,35.59375,35.59765625,0,245
