scenario_id,protocol,run_number,start_time,end_time,duration_s,messages_sent,messages_received,messages_failed,success_rate,avg_latency_ms,min_latency_ms,max_latency_ms,throughput_msg_s,avg_cpu_percent_process,max_cpu_percent_process,avg_memory_rss_mb,max_memory_rss_mb,total_net_bytes_sent,total_net_bytes_recv
S3_MQTT,mqtt,1,1774554884.231758,1774554948.2774894,64.04573130607605,20,0,20,0.0,0.0,0.0,0.0,0.0,1.2659090909090909,7.5,40.73353794642857,40.83203125,162555,1977134
S3_MQTT,mqtt,2,1774554949.1073837,1774555013.1429236,64.03553986549377,20,0,20,0.0,0.0,0.0,0.0,0.0,0.8522727272727273,7.5,40.79879007711039,40.8125,88687,1845359
S3_MQTT,mqtt,3,1774555013.9737618,1774555078.0016477,64.02788591384888,20,0,20,0.0,0.0,0.0,0.0,0.0,0.9493506493506493,7.5,40.82199928977273,40.84765625,59614,129104
